name,area,category,section,price,East,West,South,North,Southeast,Southwest,Northwest,Northeast
整租·南屏苑 2室1厅 南,76.0,2,南屏苑,2200,0,0,1,0,0,0,0,0
独栋·塞纳河五星公寓 板桥地铁站A出口 H栋 南大干线 地铁口 押一付一 拎包入住 开间一房 1室1厅,33.0,1,塞纳河五星公寓,1998,0,0,1,0,0,0,0,0
整租·自在城市花园一二期 4室2厅 东,209.0,4,自在城市花园一二期,6800,1,0,0,0,0,0,0,0
整租·侨怡苑 1室1厅 东南,45.0,1,侨怡苑,4200,1,0,1,0,1,0,0,0
整租·润粤大厦 2室2厅 南,98.0,2,润粤大厦,6500,0,0,1,0,0,0,0,0
"独栋·WO家公寓 京溪店 京溪精装带阳台单间，C23户型民电0.87,有电梯，拎包入住 开间",18.0,,WO家公寓,1230,0,0,0,0,0,0,0,0
整租·腾飞园中新里 4室2厅 南,143.0,4,腾飞园中新里,3066,0,0,1,0,0,0,0,0
独栋·五线谱公寓 燕塘地铁站附近 燕塘地铁口精装修单间 年签免一月 开间,30.0,,五线谱公寓,1980,0,0,0,0,0,0,0,0
合租·珠江西苑 3居室 东卧,30.0,,珠江西苑,2600,1,1,0,0,0,0,0,0
整租·碧桂园凤凰城凤锦苑 3室2厅 南,135.0,3,碧桂园凤凰城凤锦苑,3500,0,0,1,0,0,0,0,0
整租·中海康城 3室2厅 北,114.5,3,中海康城,5100,0,0,0,1,0,0,0,0
整租·保利汇海花园 1室0厅 东,12.0,1,保利汇海花园,800,1,0,0,0,0,0,0,0
整租·同创滨江 3室2厅 南/西南,83.0,3,同创滨江,2500,0,1,1,0,0,1,0,0
独栋·WO家公寓 京溪店 精装单间c01户型，带阳台，有电梯 开间,15.0,,WO家公寓,1230,0,0,0,0,0,0,0,0
整租·恒鑫御园 2室1厅 东/东南/南/西南,90.0,2,恒鑫御园,6000,1,1,1,0,1,1,0,0
整租·湾区·金融城 4室2厅 南,136.6,4,湾区·金融城,4200,0,0,1,0,0,0,0,0
整租·和贵坊 1室1厅 北,38.0,1,和贵坊,1700,0,0,0,1,0,0,0,0
独栋·WO家公寓 京溪店 京溪直租，民用电0.87，对面小区花园，带阳台C308 开间,20.0,,WO家公寓,1280,0,0,0,0,0,0,0,0
独栋·来回轻社区 员村店 科韵路羊城创意园信息港附近小区单间民用水电 开间,28.0,,来回轻社区,1699,0,0,0,0,0,0,0,0
独栋·晨熙生活公寓 西场地铁站店 网红直播精致花园房 开间,35.0,,晨熙生活公寓,2200,0,1,0,0,0,0,0,0
独栋·来回轻社区 陈家祠地铁站店 ！美食街餐饮美业员工首选！ 开间,12.0,,来回轻社区,1150,0,0,0,0,0,0,0,0
"独栋·悦City青年公寓 赤岗店 免中介费,阳光房! 开间",35.0,,悦City青年公寓,1499,0,0,0,0,0,0,0,0
独栋·悦City青年公寓 赤岗店 免中介费！有车位可用！ 开间,35.0,,悦City青年公寓,2035,0,0,0,0,0,0,0,0
整租·富力金港城南区 2室2厅 北,82.0,2,富力金港城南区,1950,0,0,1,1,0,0,0,0
整租·豪利幸福里 3室1厅 南/西南,91.0,3,豪利幸福里,2200,0,1,1,0,0,1,0,0
独栋·创客雅居 车陂分店 祠堂大街23号02户型 1室1厅,40.0,1,创客雅居,2280,0,0,0,0,0,0,0,0
整租·泽德花苑 2室1厅 东南,60.0,2,泽德花苑,2200,1,0,1,0,1,0,0,0
独栋·巨大国际公寓 会江巨大店 会江地铁上盖精装大一房 开间,46.0,,巨大国际公寓,2480,0,0,0,0,0,0,0,0
整租·六运小区 1室0厅 北,25.0,1,六运小区,33000,0,0,0,1,0,0,0,0
整租·罗岗村南区 2室1厅 北,70.0,2,罗岗村南区,1100,0,0,1,1,0,0,0,0
整租·杨巷路 4室4厅 复式 东南,94.15,4,杨巷路,10000,1,0,1,0,1,0,0,0
独栋·晨熙生活公寓 西场地铁站店 西场地铁口花园房 1室1厅,33.0,1,晨熙生活公寓,2700,0,1,0,0,0,0,0,0
独栋·威尼公寓 沙涌店 一房一厅 1室1厅,25.0,1,威尼公寓,1125,0,0,0,0,0,0,0,0
整租·南山丰景二期 2室2厅 南,80.0,2,南山丰景二期,1500,0,0,1,0,0,0,0,0
整租·富力金禧花园 1室0厅 东/南/西/北,13.0,1,富力金禧花园,1050,1,1,1,1,0,0,0,0
独栋·广州阳光公寓  江夏店 经济实惠一房一厅 1室1厅,30.0,1,广州阳光公寓,800,0,0,0,0,0,0,0,0
独栋·广州阳光公寓  江夏店 大单间房Z 开间,30.0,,广州阳光公寓,850,0,0,0,0,0,0,0,0
独栋·广州阳光公寓  江夏店 1栋电梯房单间 开间,30.0,,广州阳光公寓,1000,0,0,0,0,0,0,0,0
整租·三元里大道 1室0厅 东北,25.0,1,三元里大道,1050,1,0,0,1,0,0,0,1
独栋·广州阳光公寓  江夏店 无遮挡电梯大单间 开间,30.0,,广州阳光公寓,1280,0,0,0,0,0,0,0,0
独栋·广州阳光公寓  江夏店 实惠特价单间 开间,20.0,,广州阳光公寓,699,0,0,0,0,0,0,0,0
独栋·唯家公寓· 员岗三店(地铁G口) LOFT复式，7号线员岗地铁G口旁边，民电 1室1厅,30.0,1,唯家公寓·,1600,0,0,0,0,0,0,0,0
独栋·悦City青年公寓 仑头店 向阳大复式  电梯房 民水电 1室1厅,25.0,1,悦City青年公寓,1250,0,0,0,0,0,0,0,0
整租·南湖半山豪庭 3室2厅 东南/南,139.0,3,南湖半山豪庭,6000,1,0,1,0,1,0,0,0
整租·华康小区 2室1厅 西南,80.0,2,华康小区,3800,0,1,1,0,0,1,0,0
合租·第三金碧花园 4居室 北卧,8.2,,第三金碧花园,1606,0,0,0,1,0,0,0,0
合租·新世界逸彩庭园 5居室 北卧,15.4,,新世界逸彩庭园,1711,0,0,0,1,0,0,0,0
独栋·越秀星寓 珠江新城店 近国金天地丨押一付一丨大阳台大单间丨通风采光好丨年底特惠 1室1厅,30.0,1,越秀星寓,5185,0,0,0,0,0,0,0,0
合租·珠江帝景苑 5居室 东卧,30.0,,珠江帝景苑,3990,1,0,0,0,0,0,0,0
整租·富力盈丰大厦 2室1厅 东北,100.0,2,富力盈丰大厦,7500,1,0,0,1,0,0,0,1
独栋·越秀星寓 珠江新城店 珠江新城近地铁丨优质阳台房丨押一付一丨民水民电丨一个月起租 1室1厅,25.0,1,越秀星寓,4950,0,0,0,0,0,0,0,0
整租·穗荔花园 3室2厅 南,90.0,3,穗荔花园,800,0,0,1,0,0,0,0,0
独栋·米家美寓 大学城六店 民用电穗石牌坊大单间（半年起租） 开间,20.0,,米家美寓,699,0,0,0,0,0,0,0,0
整租·华景新城华门阁 3室2厅 东北,109.14,3,华景新城华门阁,4500,1,0,0,1,0,0,0,1
整租·科慧花园 4室2厅 南,141.48,4,科慧花园,2800,0,0,1,0,0,0,0,0
独栋·塞纳河五星公寓 板桥地铁A出口 E栋 地铁口 开间一房 自有物业直租 无中间商赚差价 1室1厅,35.0,1,塞纳河五星公寓,2048,0,0,0,0,0,0,0,0
整租·员村四横路2号大院 2室1厅 南/西,40.0,2,员村四横路2号大院,2000,0,1,1,0,0,0,0,0
整租·芭堤水岸 3室2厅 北,135.0,3,芭堤水岸,8500,0,0,0,1,0,0,0,0
独栋·塞纳河五星公寓 板桥地铁站A出口 H栋 南大干线 地铁口 押一付一 拎包入住 开间一房 1室1厅,33.0,1,塞纳河五星公寓,1998,0,0,1,0,0,0,0,0
独栋·珑寓 宝岗店 【年前活动特价 阳光单间 】近地铁 民水电 可做饭 开间,23.0,,珑寓,1980,0,0,0,0,0,0,0,0
整租·荔富湖畔 3室2厅 南/北,113.0,3,荔富湖畔,2200,0,0,1,1,0,0,0,0
独栋·华仔国际公寓 车陂钻石地铁店 热心房东直租押一付一全景阳光大套间 1室1厅,45.0,1,华仔国际公寓,2680,1,0,0,0,0,0,0,0
独栋·华仔国际公寓 车陂钻石地铁店 热心房东直租费品牌家电齐全豪华大套间 1室1厅,45.0,1,华仔国际公寓,2930,1,0,0,0,0,0,0,0
独栋·塞纳河公寓 板桥地铁站店 番禺南村雅居乐 南大干线 开间一房直租 押一付一 直租 1室1厅,35.0,1,塞纳河公寓,1948,0,0,1,0,0,0,0,0
整租·富力金禧花园 1室0厅 东/南/西/北,13.0,1,富力金禧花园,1050,1,1,1,1,0,0,0,0
整租·三元里大道 1室0厅 东北,25.0,1,三元里大道,1050,1,0,0,1,0,0,0,1
合租·恒荔湾畔 4居室 东卧,6.8,,恒荔湾畔,1354,1,0,0,0,0,0,0,0
整租·南湖半山豪庭 3室2厅 东南/南,139.0,3,南湖半山豪庭,6000,1,0,1,0,1,0,0,0
合租·翠湖山庄 4居室 西卧,13.6,,翠湖山庄,2089,0,1,0,0,0,0,0,0
合租·奥园香雪华府 4居室 北卧,7.6,,奥园香雪华府,1354,0,0,0,1,0,0,0,0
整租·华康小区 2室1厅 西南,80.0,2,华康小区,3800,0,1,1,0,0,1,0,0
合租·珠江帝景苑 5居室 东卧,30.0,,珠江帝景苑,3990,1,0,0,0,0,0,0,0
合租·中海康城 4居室 北卧,8.6,,中海康城,1396,0,0,0,1,0,0,0,0
整租·富力盈丰大厦 2室1厅 东北,100.0,2,富力盈丰大厦,7500,1,0,0,1,0,0,0,1
整租·穗荔花园 3室2厅 南,90.0,3,穗荔花园,800,0,0,1,0,0,0,0,0
合租·华港花园 4居室 北卧,8.5,,华港花园,1564,0,0,0,1,0,0,0,0
整租·华景新城华门阁 3室2厅 东北,109.14,3,华景新城华门阁,4500,1,0,0,1,0,0,0,1
整租·科慧花园 4室2厅 南,141.48,4,科慧花园,2800,0,0,1,0,0,0,0,0
整租·新达城广场 1室1厅 南,41.02,1,新达城广场,4279,0,0,1,0,0,0,0,0
整租·员村四横路2号大院 2室1厅 南/西,40.0,2,员村四横路2号大院,2000,0,1,1,0,0,0,0,0
合租·新世界东逸花园 5居室 东南卧,9.0,,新世界东逸花园,1501,1,0,1,0,1,0,0,0
整租·芭堤水岸 3室2厅 北,135.0,3,芭堤水岸,8500,0,0,0,1,0,0,0,0
整租·荔富湖畔 3室2厅 南/北,113.0,3,荔富湖畔,2200,0,0,1,1,0,0,0,0
整租·星河山海湾 3室2厅 东,110.0,3,星河山海湾,2850,1,0,0,0,0,0,0,0
整租·隆康花园 2室1厅 东南,78.0,2,隆康花园,3700,1,0,1,0,1,0,0,0
合租·兰亭盛荟 4居室 西卧,9.8,,兰亭盛荟,1638,0,1,0,0,0,0,0,0
整租·南屏苑 2室1厅 南,76.0,2,南屏苑,2200,0,0,1,0,0,0,0,0
整租·自在城市花园一二期 4室2厅 东,209.0,4,自在城市花园一二期,6800,1,0,0,0,0,0,0,0
整租·侨怡苑 1室1厅 东南,45.0,1,侨怡苑,4200,1,0,1,0,1,0,0,0
整租·合景誉山国际四区天誉 3室2厅 南,108.47,3,合景誉山国际四区天誉,2000,0,0,1,0,0,0,0,0
合租·美林湖畔花园 4居室 北卧,8.0,,美林湖畔花园,1501,0,0,0,1,0,0,0,0
整租·南沙万达广场 4室2厅 西北,212.0,4,南沙万达广场,9800,0,1,1,1,0,0,1,0
合租·跑马地花园 4居室 东卧,12.0,,跑马地花园,3139,1,0,0,0,0,0,0,0
独栋·柚家公寓 城光荟广场店 押一付一 无厨房 民电公寓 电梯特价单间 开间,35.0,,柚家公寓,1680,0,0,0,0,0,0,0,0
合租·恒荔湾畔 4居室 东卧,6.8,,恒荔湾畔,1354,1,0,0,0,0,0,0,0
整租·润粤大厦 2室2厅 南,98.0,2,润粤大厦,6500,0,0,1,0,0,0,0,0
整租·腾飞园中新里 4室2厅 南,143.0,4,腾飞园中新里,3066,0,0,1,0,0,0,0,0
合租·珠江西苑 3居室 东卧,30.0,,珠江西苑,2600,1,1,0,0,0,0,0,0
合租·翠湖山庄 4居室 西卧,13.6,,翠湖山庄,2089,0,1,0,0,0,0,0,0
整租·碧桂园凤凰城凤锦苑 3室2厅 南,135.0,3,碧桂园凤凰城凤锦苑,3500,0,0,1,0,0,0,0,0
整租·中海康城 3室2厅 北,114.5,3,中海康城,5100,0,0,0,1,0,0,0,0
整租·保利汇海花园 1室0厅 东,12.0,1,保利汇海花园,800,1,0,0,0,0,0,0,0
整租·同创滨江 3室2厅 南/西南,83.0,3,同创滨江,2500,0,1,1,0,0,1,0,0
合租·奥园香雪华府 4居室 北卧,7.6,,奥园香雪华府,1354,0,0,0,1,0,0,0,0
整租·恒鑫御园 2室1厅 东/东南/南/西南,90.0,2,恒鑫御园,6000,1,1,1,0,1,1,0,0
整租·湾区·金融城 4室2厅 南,136.6,4,湾区·金融城,4200,0,0,1,0,0,0,0,0
合租·中海康城 4居室 北卧,8.6,,中海康城,1396,0,0,0,1,0,0,0,0
合租·华港花园 4居室 北卧,8.5,,华港花园,1564,0,0,0,1,0,0,0,0
整租·和贵坊 1室1厅 北,38.0,1,和贵坊,1700,0,0,0,1,0,0,0,0
整租·富力金港城南区 2室2厅 北,82.0,2,富力金港城南区,1950,0,0,1,1,0,0,0,0
整租·新达城广场 1室1厅 南,41.02,1,新达城广场,4279,0,0,1,0,0,0,0,0
整租·豪利幸福里 3室1厅 南/西南,91.0,3,豪利幸福里,2200,0,1,1,0,0,1,0,0
整租·泽德花苑 2室1厅 东南,60.0,2,泽德花苑,2200,1,0,1,0,1,0,0,0
合租·新世界东逸花园 5居室 东南卧,9.0,,新世界东逸花园,1501,1,0,1,0,1,0,0,0
合租·兰亭盛荟 4居室 西卧,9.8,,兰亭盛荟,1638,0,1,0,0,0,0,0,0
整租·六运小区 1室0厅 北,25.0,1,六运小区,33000,0,0,0,1,0,0,0,0
合租·美林湖畔花园 4居室 北卧,8.0,,美林湖畔花园,1501,0,0,0,1,0,0,0,0
合租·跑马地花园 4居室 东卧,12.0,,跑马地花园,3139,1,0,0,0,0,0,0,0
独栋·柚家公寓 城光荟广场店 押一付一 无厨房 民电公寓 电梯特价单间 开间,35.0,,柚家公寓,1680,0,0,0,0,0,0,0,0
独栋·龙湖冠寓 广州珠宝市场店 新年钜惠 免费健身房 押1 0中介 房东直租 全国连锁品牌 开间,25.0,,龙湖冠寓,1251,1,0,0,0,0,0,0,0
整租·罗岗村南区 2室1厅 北,70.0,2,罗岗村南区,1100,0,0,1,1,0,0,0,0
合租·骏景花园 4居室 东卧,5.6,,骏景花园,1249,1,0,0,0,0,0,0,0
整租·杨巷路 4室4厅 复式 东南,94.15,4,杨巷路,10000,1,0,1,0,1,0,0,0
整租·南山丰景二期 2室2厅 南,80.0,2,南山丰景二期,1500,0,0,1,0,0,0,0,0
整租·润粤大厦 2室2厅 南,98.0,2,润粤大厦,6500,0,0,1,0,0,0,0,0
"独栋·WO家公寓 京溪店 京溪精装带阳台单间，C23户型民电0.87,有电梯，拎包入住 开间",18.0,,WO家公寓,1230,0,0,0,0,0,0,0,0
独栋·五线谱公寓 燕塘地铁站附近 燕塘地铁口精装修单间 年签免一月 开间,30.0,,五线谱公寓,1980,0,0,0,0,0,0,0,0
整租·腾飞园中新里 4室2厅 南,143.0,4,腾飞园中新里,3066,0,0,1,0,0,0,0,0
独栋·WO家公寓 京溪店 精装单间c01户型，带阳台，有电梯 开间,15.0,,WO家公寓,1230,0,0,0,0,0,0,0,0
合租·珠江西苑 3居室 东卧,30.0,,珠江西苑,2600,1,1,0,0,0,0,0,0
整租·碧桂园凤凰城凤锦苑 3室2厅 南,135.0,3,碧桂园凤凰城凤锦苑,3500,0,0,1,0,0,0,0,0
整租·中海康城 3室2厅 北,114.5,3,中海康城,5100,0,0,0,1,0,0,0,0
整租·保利汇海花园 1室0厅 东,12.0,1,保利汇海花园,800,1,0,0,0,0,0,0,0
独栋·WO家公寓 京溪店 京溪直租，民用电0.87，对面小区花园，带阳台C308 开间,20.0,,WO家公寓,1280,0,0,0,0,0,0,0,0
整租·同创滨江 3室2厅 南/西南,83.0,3,同创滨江,2500,0,1,1,0,0,1,0,0
独栋·来回轻社区 员村店 科韵路羊城创意园信息港附近小区单间民用水电 开间,28.0,,来回轻社区,1699,0,0,0,0,0,0,0,0
独栋·晨熙生活公寓 西场地铁站店 网红直播精致花园房 开间,35.0,,晨熙生活公寓,2200,0,1,0,0,0,0,0,0
整租·恒鑫御园 2室1厅 东/东南/南/西南,90.0,2,恒鑫御园,6000,1,1,1,0,1,1,0,0
整租·湾区·金融城 4室2厅 南,136.6,4,湾区·金融城,4200,0,0,1,0,0,0,0,0
整租·和贵坊 1室1厅 北,38.0,1,和贵坊,1700,0,0,0,1,0,0,0,0
整租·富力金港城南区 2室2厅 北,82.0,2,富力金港城南区,1950,0,0,1,1,0,0,0,0
整租·豪利幸福里 3室1厅 南/西南,91.0,3,豪利幸福里,2200,0,1,1,0,0,1,0,0
独栋·来回轻社区 陈家祠地铁站店 ！美食街餐饮美业员工首选！ 开间,12.0,,来回轻社区,1150,0,0,0,0,0,0,0,0
"独栋·悦City青年公寓 赤岗店 免中介费,阳光房! 开间",35.0,,悦City青年公寓,1499,0,0,0,0,0,0,0,0
整租·泽德花苑 2室1厅 东南,60.0,2,泽德花苑,2200,1,0,1,0,1,0,0,0
独栋·悦City青年公寓 赤岗店 免中介费！有车位可用！ 开间,35.0,,悦City青年公寓,2035,0,0,0,0,0,0,0,0
独栋·创客雅居 车陂分店 祠堂大街23号02户型 1室1厅,40.0,1,创客雅居,2280,0,0,0,0,0,0,0,0
整租·六运小区 1室0厅 北,25.0,1,六运小区,33000,0,0,0,1,0,0,0,0
独栋·巨大国际公寓 会江巨大店 会江地铁上盖精装大一房 开间,46.0,,巨大国际公寓,2480,0,0,0,0,0,0,0,0
独栋·名泓雅舍 棠东店 年轻人喜爱.复式 开间,20.0,,名泓雅舍,1990,1,0,0,0,0,0,0,0
整租·罗岗村南区 2室1厅 北,70.0,2,罗岗村南区,1100,0,0,1,1,0,0,0,0
独栋·晨熙生活公寓 西场地铁站店 西场地铁口花园房 1室1厅,33.0,1,晨熙生活公寓,2700,0,1,0,0,0,0,0,0
整租·杨巷路 4室4厅 复式 东南,94.15,4,杨巷路,10000,1,0,1,0,1,0,0,0
独栋·威尼公寓 沙涌店 一房一厅 1室1厅,25.0,1,威尼公寓,1125,0,0,0,0,0,0,0,0
整租·北较场横路 3室1厅 南,70.0,3,北较场横路,5500,0,0,1,1,0,0,0,0
整租·聚德花苑 2室1厅 南,75.0,2,聚德花苑,3800,0,0,1,0,0,0,0,0
整租·珠江帝景苑 5室2厅 东南/南,252.0,5,珠江帝景苑,16800,1,0,1,0,1,0,0,0
整租·荔福路 2室1厅 东南/南,78.0,2,荔福路,3600,1,0,1,0,1,0,0,0
整租·延丰雅园 7室2厅 南,272.0,7,延丰雅园,5800,0,0,1,0,0,0,0,0
独栋·铂顿元世纪 汉溪长隆店 保利大都汇储物间投影仪洗衣机惬意公寓 开间,33.0,,铂顿元世纪,2090,0,0,0,0,0,0,0,0
整租·信基玥岛 1室1厅 东南,35.0,1,信基玥岛,2000,1,0,1,0,1,0,0,0
整租·中海联睿品 4室1厅 南,96.7,4,中海联睿品,2380,0,0,1,0,0,0,0,0
整租·合景誉山国际⼀区 3室2厅 南,95.0,3,合景誉山国际⼀区,2000,0,0,1,0,0,0,0,0
整租·实地常春藤 3室2厅 北,97.0,3,实地常春藤,2600,0,0,0,1,0,0,0,0
整租·城启荔港南湾 2室1厅 南/西南,65.0,2,城启荔港南湾,3700,0,1,1,0,0,1,0,0
整租·海滨花园 2室2厅 东南,65.0,2,海滨花园,2500,1,0,1,0,1,0,0,0
合租·华港花园 4居室 北卧,14.6,,华港花园,1953,0,0,0,1,0,0,0,0
整租·星汇城 4室2厅 南,122.0,4,星汇城,3600,0,0,1,0,0,0,0,0
整租·黄埔大道东鱼珠北街 2室2厅 南,100.0,2,黄埔大道东鱼珠北街,4500,1,0,1,1,0,0,0,0
整租·明月阁 2室1厅 东南,70.0,2,明月阁,4800,1,0,1,0,1,0,0,0
整租·紫泉翠荔嘉园 3室2厅 西南,105.0,3,紫泉翠荔嘉园,1900,0,1,1,0,0,1,0,0
整租·广州星河湾星座 4室2厅 错层 南/北,244.45,4,广州星河湾星座,13800,0,0,1,1,0,0,0,0
合租·天晟明苑 2居室 西南卧,20.0,,天晟明苑,2200,0,1,1,0,0,1,0,0
整租·敦和花园 2室1厅 南,51.4,2,敦和花园,3278,0,0,1,0,0,0,0,0
整租·祈福天龙苑 2室2厅 北/东北,75.0,2,祈福天龙苑,1800,1,0,0,1,0,0,0,1
整租·保利百合花园 3室2厅 东南,95.62,3,保利百合花园,5500,1,0,1,0,1,0,0,0
独栋·keylife奇寓 B3 自营门店 国企管理保障可靠 三房大户型 3室2厅,100.0,3,keylife奇寓,5100,0,0,0,0,0,0,0,0
独栋·keylife奇寓 B3 （科学城店）  首次出租 苏元地铁 萝岗万达 2室2厅,90.0,2,keylife奇寓,4550,0,0,0,0,0,0,0,0
整租·越秀滨海汇 1室1厅 北,48.0,1,越秀滨海汇,2600,0,0,0,1,0,0,0,0
整租·金田花苑 3室2厅 东,85.0,3,金田花苑,5700,1,0,0,0,0,0,0,0
独栋·佳遇社区 天平架地铁店 燕塘3号6号线 阳光落地窗电梯大单间 开间,30.0,,佳遇社区,1880,0,0,0,0,0,0,0,0
整租·尚东君御雅苑 4室2厅 北,179.0,4,尚东君御雅苑,24000,1,0,0,1,0,0,0,0
整租·广晟海韵兰庭 3室2厅 南,115.0,3,广晟海韵兰庭,2100,0,0,1,0,0,0,0,0
整租·和平南小区 2室1厅 南,65.0,2,和平南小区,3200,0,0,1,0,0,0,0,0
整租·北较场横路 3室1厅 南,70.0,3,北较场横路,5500,0,0,1,1,0,0,0,0
合租·恒荔湾畔 4居室 东卧,6.8,,恒荔湾畔,1354,1,0,0,0,0,0,0,0
整租·聚德花苑 2室1厅 南,75.0,2,聚德花苑,3800,0,0,1,0,0,0,0,0
整租·珠江帝景苑 5室2厅 东南/南,252.0,5,珠江帝景苑,16800,1,0,1,0,1,0,0,0
整租·荔福路 2室1厅 东南/南,78.0,2,荔福路,3600,1,0,1,0,1,0,0,0
合租·翠湖山庄 4居室 西卧,13.6,,翠湖山庄,2089,0,1,0,0,0,0,0,0
合租·奥园香雪华府 4居室 北卧,7.6,,奥园香雪华府,1354,0,0,0,1,0,0,0,0
整租·延丰雅园 7室2厅 南,272.0,7,延丰雅园,5800,0,0,1,0,0,0,0,0
合租·中海康城 4居室 北卧,8.6,,中海康城,1396,0,0,0,1,0,0,0,0
合租·华港花园 4居室 北卧,8.5,,华港花园,1564,0,0,0,1,0,0,0,0
整租·信基玥岛 1室1厅 东南,35.0,1,信基玥岛,2000,1,0,1,0,1,0,0,0
整租·中海联睿品 4室1厅 南,96.7,4,中海联睿品,2380,0,0,1,0,0,0,0,0
整租·合景誉山国际⼀区 3室2厅 南,95.0,3,合景誉山国际⼀区,2000,0,0,1,0,0,0,0,0
整租·新达城广场 1室1厅 南,41.02,1,新达城广场,4279,0,0,1,0,0,0,0,0
整租·实地常春藤 3室2厅 北,97.0,3,实地常春藤,2600,0,0,0,1,0,0,0,0
整租·城启荔港南湾 2室1厅 南/西南,65.0,2,城启荔港南湾,3700,0,1,1,0,0,1,0,0
合租·新世界东逸花园 5居室 东南卧,9.0,,新世界东逸花园,1501,1,0,1,0,1,0,0,0
合租·兰亭盛荟 4居室 西卧,9.8,,兰亭盛荟,1638,0,1,0,0,0,0,0,0
整租·海滨花园 2室2厅 东南,65.0,2,海滨花园,2500,1,0,1,0,1,0,0,0
整租·星汇城 4室2厅 南,122.0,4,星汇城,3600,0,0,1,0,0,0,0,0
合租·美林湖畔花园 4居室 北卧,8.0,,美林湖畔花园,1501,0,0,0,1,0,0,0,0
合租·跑马地花园 4居室 东卧,12.0,,跑马地花园,3139,1,0,0,0,0,0,0,0
整租·黄埔大道东鱼珠北街 2室2厅 南,100.0,2,黄埔大道东鱼珠北街,4500,1,0,1,1,0,0,0,0
整租·明月阁 2室1厅 东南,70.0,2,明月阁,4800,1,0,1,0,1,0,0,0
独栋·柚家公寓 城光荟广场店 押一付一 无厨房 民电公寓 电梯特价单间 开间,35.0,,柚家公寓,1680,0,0,0,0,0,0,0,0
整租·紫泉翠荔嘉园 3室2厅 西南,105.0,3,紫泉翠荔嘉园,1900,0,1,1,0,0,1,0,0
整租·广州星河湾星座 4室2厅 错层 南/北,244.45,4,广州星河湾星座,13800,0,0,1,1,0,0,0,0
合租·天晟明苑 2居室 西南卧,20.0,,天晟明苑,2200,0,1,1,0,0,1,0,0
整租·敦和花园 2室1厅 南,51.4,2,敦和花园,3278,0,0,1,0,0,0,0,0
整租·祈福天龙苑 2室2厅 北/东北,75.0,2,祈福天龙苑,1800,1,0,0,1,0,0,0,1
"独栋·WO家公寓 京溪店 京溪精装带阳台单间，C23户型民电0.87,有电梯，拎包入住 开间",18.0,,WO家公寓,1230,0,0,0,0,0,0,0,0
整租·犀牛路 2室1厅 南,52.0,2,犀牛路,3100,0,0,1,0,0,0,0,0
整租·康裕北苑 4室2厅 南,180.0,4,康裕北苑,5300,0,0,1,1,0,0,0,0
整租·中海誉城北苑 1室1厅 北,55.83,1,中海誉城北苑,2300,0,0,0,1,0,0,0,0
独栋·五线谱公寓 燕塘地铁站附近 燕塘地铁口精装修单间 年签免一月 开间,30.0,,五线谱公寓,1980,0,0,0,0,0,0,0,0
整租·时代外滩 4室2厅 南,268.0,4,时代外滩,16000,0,0,1,0,0,0,0,0
整租·广州敏捷绿湖首府二期 3室2厅 南,115.2,3,广州敏捷绿湖首府二期,1530,0,0,1,0,0,0,0,0
独栋·WO家公寓 京溪店 精装单间c01户型，带阳台，有电梯 开间,15.0,,WO家公寓,1230,0,0,0,0,0,0,0,0
整租·海珠北路 2室1厅 东,50.0,2,海珠北路,3100,1,0,0,1,0,0,0,0
整租·奥园国际中心 1室1厅 东南/西北,72.0,1,奥园国际中心,4300,1,1,1,1,1,0,1,0
整租·华南御景园 3室2厅 南,107.0,3,华南御景园,4500,0,0,1,0,0,0,0,0
整租·敏捷尚品国际 3室2厅 北,70.0,3,敏捷尚品国际,2400,0,0,0,1,0,0,0,0
独栋·WO家公寓 京溪店 京溪直租，民用电0.87，对面小区花园，带阳台C308 开间,20.0,,WO家公寓,1280,0,0,0,0,0,0,0,0
独栋·来回轻社区 员村店 科韵路羊城创意园信息港附近小区单间民用水电 开间,28.0,,来回轻社区,1699,0,0,0,0,0,0,0,0
独栋·晨熙生活公寓 西场地铁站店 网红直播精致花园房 开间,35.0,,晨熙生活公寓,2200,0,1,0,0,0,0,0,0
整租·尚岛国际 1室1厅 南,25.0,1,尚岛国际,1600,0,0,1,0,0,0,0,0
整租·东山创意园 1室0厅 东,23.0,1,东山创意园,1200,1,0,0,0,0,0,0,0
独栋·来回轻社区 陈家祠地铁站店 ！美食街餐饮美业员工首选！ 开间,12.0,,来回轻社区,1150,0,0,0,0,0,0,0,0
"独栋·悦City青年公寓 赤岗店 免中介费,阳光房! 开间",35.0,,悦City青年公寓,1499,0,0,0,0,0,0,0,0
整租·誉山国际五区学府里 3室2厅 北,85.0,3,誉山国际五区学府里,1700,0,0,0,1,0,0,0,0
整租·逸明居公寓 1室1厅 南,57.0,1,逸明居公寓,1680,0,0,1,0,0,0,0,0
整租·中达广场 3室2厅 南,64.0,3,中达广场,9000,0,0,1,0,0,0,0,0
整租·教师新村 1室1厅 东南,35.0,1,教师新村,1500,1,0,1,0,1,0,0,0
整租·农林上路一横路 2室1厅 南,110.0,2,农林上路一横路,7500,0,0,1,0,0,0,0,0
整租·天鹅花苑 1室1厅 东南,45.0,1,天鹅花苑,2700,1,0,1,0,1,0,0,0
独栋·悦City青年公寓 赤岗店 免中介费！有车位可用！ 开间,35.0,,悦City青年公寓,2035,0,0,0,0,0,0,0,0
